Date,Company,Title,Job Link,criteria
2022-01-31,Empilweni,Learning & Development and HR Assistant,https://www.linkedin.com/jobs/view/learning-development-and-hr-assistant-at-empilweni-2899051261?refId=PU01AF4QAJ8iZ1OFWbi1Uw%3D%3D&trackingId=EhF7z1x9AU68Jm%2BKLaHSPw%3D%3D&position=22&pageNum=26&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Entry level
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Sales and Business Development
          
        
        
          
            Industries
          
          
          IT Services and IT Consulting
          
        
    "
2022-01-12,Self employed,Economics & Investment Strategy - Business Case Consultant,https://www.linkedin.com/jobs/view/economics-investment-strategy-business-case-consultant-at-self-employed-2873588957?refId=PU01AF4QAJ8iZ1OFWbi1Uw%3D%3D&trackingId=nI11dxVhj2vDHJEuXU5UPg%3D%3D&position=23&pageNum=26&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Entry level
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Sales and Business Development
          
        
        
          
            Industries
          
          
          IT Services and IT Consulting
          
        
    "
2022-01-24,Sarah's Inn,Graduate Banking Operations Administrator,https://www.linkedin.com/jobs/view/graduate-banking-operations-administrator-at-sarah-s-inn-2889580716?refId=PU01AF4QAJ8iZ1OFWbi1Uw%3D%3D&trackingId=lcaiAzYS%2BY6uMovGv%2F2lNw%3D%3D&position=24&pageNum=26&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Entry level
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Finance and Sales
          
        
        
          
            Industries
          
          
          IT Services and IT Consulting
          
        
    "
2022-01-12,Switch Mode Technology Inc.,Marketing Projects Adviser,https://www.linkedin.com/jobs/view/marketing-projects-adviser-at-switch-mode-technology-inc-2873584565?refId=PU01AF4QAJ8iZ1OFWbi1Uw%3D%3D&trackingId=aRfL%2FPElpLC2iIAolu8sYA%3D%3D&position=25&pageNum=26&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Management and Manufacturing
          
        
        
          
            Industries
          
          
          Non-profit Organizations
          
        
    "
2022-02-02,ACTIVE RELOCATION (SWITZERLAND) SA,E-Commerce Assistant,https://www.linkedin.com/jobs/view/e-commerce-assistant-at-active-relocation-switzerland-sa-2902852017?refId=aOcdQjTu7MosGmD4jiytgg%3D%3D&trackingId=lPb8JjMvHxu4BrIK3rdIrw%3D%3D&position=1&pageNum=27&trk=public_jobs_jserp-result_search-card,"Seniority level
Entry level
Employment type
Temporary
Job function
Marketing and Sales
Industries
Facilities Services"
2022-01-11,Askunge Förlag AB,Area Manager Education London Central,https://www.linkedin.com/jobs/view/area-manager-education-london-central-at-askunge-f%C3%B6rlag-ab-2872325639?refId=aOcdQjTu7MosGmD4jiytgg%3D%3D&trackingId=YX6jlYr3mfpS9phWGd7leg%3D%3D&position=2&pageNum=27&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Entry level
          
        
      
        
          Employment type
        
        
          Temporary
        
      
        
          
            Job function
          
          
            Marketing and Sales
          
        
        
          
            Industries
          
          
          Facilities Services
          
        
    "
2022-01-21,Kalow & Springut LLP,Product Analyst,https://www.linkedin.com/jobs/view/product-analyst-at-kalow-springut-llp-2908008835?refId=aOcdQjTu7MosGmD4jiytgg%3D%3D&trackingId=QZMeR8FKwulzsxjEt7BFSw%3D%3D&position=3&pageNum=27&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Education and Training
          
        
        
          
            Industries
          
          
          Book and Periodical Publishing
          
        
    "
2022-01-31,Spring & Co,Graduate/Assistant Building Surveyor,https://www.linkedin.com/jobs/view/graduate-assistant-building-surveyor-at-spring-co-2899044727?refId=aOcdQjTu7MosGmD4jiytgg%3D%3D&trackingId=h9NGFacXuN7ex363G4HmYQ%3D%3D&position=4&pageNum=27&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Research, Analyst, and Information Technology
          
        
        
          
            Industries
          
          
          Law Practice
          
        
    "
2022-02-01,Paychex,HR Services HR Generalist,https://www.linkedin.com/jobs/view/hr-services-hr-generalist-at-paychex-2903719943?refId=aOcdQjTu7MosGmD4jiytgg%3D%3D&trackingId=Bhm%2BqIaOAPuopaTFi5ezLQ%3D%3D&position=5&pageNum=27&trk=public_jobs_jserp-result_search-card,"Seniority level
Entry level
Employment type
Full-time
Job function
Human Resources
Industries
IT Services and IT Consulting, Insurance, and Financial Services"
2022-01-19,Sarah's Inn,Learning and Development Consultant,https://www.linkedin.com/jobs/view/learning-and-development-consultant-at-sarah-s-inn-2882870011?refId=aOcdQjTu7MosGmD4jiytgg%3D%3D&trackingId=EoX3FkurFld%2BYclUT8apJg%3D%3D&position=6&pageNum=27&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Entry level
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Human Resources
          
        
        
          
            Industries
          
          
          IT Services and IT Consulting, Insurance, and Financial Services
          
        
    "
2022-01-26,Sierra Health and Wellness Centers,Director of Admissions,https://www.linkedin.com/jobs/view/director-of-admissions-at-sierra-health-and-wellness-centers-2894501994?refId=aOcdQjTu7MosGmD4jiytgg%3D%3D&trackingId=Upm%2BvSxmSyLXeWWhz2uuZQ%3D%3D&position=7&pageNum=27&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Associate
          
        
      
        
          Employment type
        
        
          Contract
        
      
        
          
            Job function
          
          
            Human Resources
          
        
        
          
            Industries
          
          
          Non-profit Organizations
          
        
    "
2022-01-17,GM SERVICIOS INTEGRALES DE NEGOCIOS SC,Paid Media Manager,https://www.linkedin.com/jobs/view/paid-media-manager-at-gm-servicios-integrales-de-negocios-sc-2879451337?refId=aOcdQjTu7MosGmD4jiytgg%3D%3D&trackingId=tvGStRHZh9%2FKcbR%2FNQW4vg%3D%3D&position=8&pageNum=27&trk=public_jobs_jserp-result_search-card,"
        
          
            Seniority level
          
          
            Director
          
        
      
        
          Employment type
        
        
          Full-time
        
      
        
          
            Job function
          
          
            Education and Training
          
        
        
          
            Industries
          
          
          Mental Health Care
          
        
    "
